origin,model,h,actual,pred,abs_error,scaled_error,pct_error
168,SARIMA,12,4.690524566627673,6.560668607877879,1.8701440412502066,1.8500067217276073,39.87068002065228
171,random walk,1,6.2951291650734085,5.932215763401308,0.36291340167210073,0.3628560893201066,5.76498737604328
171,random walk,3,6.716171751092052,5.932215763401308,0.783955987690744,0.7838321830549619,11.672661402133924
171,random walk,6,5.739723829714088,5.932215763401308,0.1924919336872195,0.19246153479478764,3.353679365036768
171,random walk,12,3.158793942247332,5.932215763401308,2.773421821153976,2.7729838342212534,87.80002342225647
171,seasonal naive,1,6.2951291650734085,6.1726329646941185,0.12249620037928999,0.12247685541897235,1.945888593659405
171,seasonal naive,3,6.716171751092052,7.353503544146996,0.637331793054944,0.6372311437433112,9.4895100464236
171,seasonal naive,6,5.739723829714088,5.946470273165506,0.20674644345141768,0.2067137934448706,3.6020277209350735
171,seasonal naive,12,3.158793942247332,5.932215763401308,2.773421821153976,2.7729838342212534,87.80002342225647
171,ETS,1,6.2951291650734085,6.150893219424992,0.14423594564841657,0.14421316748357305,2.291230916256102
171,ETS,3,6.716171751092052,6.457318870757744,0.25885288033430776,0.2588120015259638,3.8541730308224795
171,ETS,6,5.739723829714088,5.686257736923564,0.053466092790523945,0.05345764926786635,0.9315098491975222
171,ETS,12,3.158793942247332,5.895446019110158,2.7366520768628257,2.7362198967162894,86.63597964594764
171,SARIMA,1,6.2951291650734085,6.150568908323931,0.14456025674947703,0.1445374273684704,2.2963826946002195
171,SARIMA,3,6.716171751092052,6.457000293442991,0.25917145764906113,0.2591305285300504,3.85891646691316
171,SARIMA,6,5.739723829714088,5.685975529118684,0.05374830059540425,0.05373981250565993,0.9364265980386308
171,SARIMA,12,3.158793942247332,6.061313298055576,2.902519355808244,2.902060981413076,91.88694827441766
174,random walk,1,6.532863377625906,6.716171751092052,0.18330837346614537,0.18565774111612163,2.8059422472227036
174,random walk,3,5.739723829714088,6.716171751092052,0.9764479213779635,0.9889625442235785,17.012106337293986
174,random walk,6,4.690524566627673,6.716171751092052,2.025647184464379,2.051608846092046,43.1859412671353
174,random walk,12,3.5795949067012955,6.716171751092052,3.1365768443907562,3.176776711044623,87.62379336608248
174,seasonal naive,1,6.532863377625906,7.09157033360702,0.5587069559811138,0.5658676111294786,8.55225226191937
174,seasonal naive,3,5.739723829714088,5.946470273165506,0.20674644345141768,0.20939620459875619,3.6020277209350735
174,seasonal naive,6,4.690524566627673,6.474851605308903,1.78432703868123,1.8071958260824221,38.04109782041074
174,seasonal naive,12,3.5795949067012955,6.716171751092052,3.1365768443907562,3.176776711044623,87.62379336608248
174,ETS,1,6.532863377625906,6.078545533974778,0.45431784365112815,0.460140598086719,6.954344785582074
174,ETS,3,5.739723829714088,5.9442357410449365,0.20451191133084823,0.20713303364746868,3.5630967168159993
174,ETS,6,4.690524566627673,7.495342987278127,2.804818420650454,2.8407663129203655,59.79754248823864
174,ETS,12,3.5795949067012955,6.697381216109071,3.1177863094077756,3.1577453475922166,87.09885868847962
174,SARIMA,1,6.532863377625906,6.078304105046216,0.4545592725796901,0.4603851212837194,6.958040392157725
174,SARIMA,3,5.739723829714088,5.943975908923547,0.20425207920945887,0.2068698713935334,3.5585698070012066
174,SARIMA,6,4.690524566627673,7.4951092341046675,2.8045846674769948,2.8405295638546106,59.792558969441565
174,SARIMA,12,3.5795949067012955,6.863148070225214,3.2835531635239184,3.3256367488697074,91.72974174750436
177,random walk,1,5.264914738473905,5.739723829714088,0.474809091240183,0.4864528514304209,9.01836240139782
177,random walk,3,4.690524566627673,5.739723829714088,1.0491992630864155,1.0749288138396313,22.368484551840947
177,random walk,6,3.158793942247332,5.739723829714088,2.5809298874667563,2.644222122665932,81.70618073398441
177,random walk,12,4.112521660969634,5.739723829714088,1.6272021687444544,1.6671061052600913,39.567017584067855
177,seasonal naive,1,5.264914738473905,5.236767880902195,0.028146857571710093,0.028837103958563686,0.5346118402644593
177,seasonal naive,3,4.690524566627673,6.474851605308903,1.78432703868123,1.8280841539569606,38.04109782041074
177,seasonal naive,6,3.158793942247332,5.932215763401308,2.773421821153976,2.8414345428723857,87.80002342225647
177,seasonal naive,12,4.112521660969634,5.739723829714088,1.6272021687444544,1.6671061052600913,39.567017584067855
177,ETS,1,5.264914738473905,6.384532004425028,1.1196172659511232,1.147073679886951,21.265629579324525
177,ETS,3,4.690524566627673,7.291871124027418,2.6013465573997454,2.665139471320051,55.45960841795622
177,ETS,6,3.158793942247332,5.94999041556184,2.791196473314508,2.8596450834584775,88.36272717835796
177,ETS,12,4.112521660969634,5.709261658952371,1.5967399979827368,1.6358969096040163,38.82630000801658
177,SARIMA,1,5.264914738473905,6.384610191474357,1.1196954530004515,1.1471537843200639,21.267114637548865
177,SARIMA,3,4.690524566627673,7.291994519350603,2.6014699527229306,2.665265892671125,55.46223915405902
177,SARIMA,6,3.158793942247332,6.116202801572243,2.957408859324911,3.029933501708064,93.62462108626353
177,SARIMA,12,4.112521660969634,5.875318328259499,1.762796667289865,1.8060257925040888,42.86413088154385
180,random walk,1,3.933386539606909,4.690524566627673,0.7571380270207637,0.7841384352374209,19.249011491670736
180,random walk,3,3.158793942247332,4.690524566627673,1.5317306243803408,1.5863538907601316,48.490995373081766
180,random walk,6,3.5795949067012955,4.690524566627673,1.1109296599263772,1.150546682513438,31.03506650561564
180,random walk,12,4.857496787905976,4.690524566627673,0.16697222127830358,0.17292664170689548,3.437412901518023
180,seasonal naive,1,3.933386539606909,6.808061919054777,2.8746753794478677,2.977189592134926,73.08397866575184
180,seasonal naive,3,3.158793942247332,5.932215763401308,2.773421821153976,2.8723252161172415,87.80002342225647
180,seasonal naive,6,3.5795949067012955,6.716171751092052,3.1365768443907562,3.2484307629354423,87.62379336608248
180,seasonal naive,12,4.857496787905976,4.690524566627673,0.16697222127830358,0.17292664170689548,3.437412901518023
180,ETS,1,3.933386539606909,4.153585328055579,0.2201987884486698,0.22805132915425555,5.598198555656719
180,ETS,3,3.158793942247332,3.357253934613111,0.19845999236577905,0.20553730273365964,6.282777414236277
180,ETS,6,3.5795949067012955,3.901371653208657,0.32177674650736154,0.3332516734034694,8.9891944450186
180,ETS,12,4.857496787905976,4.494128510124326,0.3633682777816505,0.3763264062641064,7.480566506731449
180,SARIMA,1,3.933386539606909,4.154688096319897,0.22130155671298812,0.22919342339645682,5.626234657708071
180,SARIMA,3,3.158793942247332,3.525827446952759,0.36703350470542695,0.3801223393730392,11.619419038276996
180,SARIMA,6,3.5795949067012955,4.069662622783824,0.4900677160825282,0.5075440914801547,13.690591501431662
180,SARIMA,12,4.857496787905976,4.662720792392985,0.19477599551299107,0.20172193033857383,4.009801838632965
183,random walk,1,2.829998044201056,3.158793942247332,0.32879589804627596,0.34318676578544194,11.618237642248943
183,random walk,3,3.5795949067012955,3.158793942247332,0.42080096445396364,0.43921874600158556,11.755547077860394
183,random walk,6,4.112521660969634,3.158793942247332,0.9537277187223019,0.9954708473345009,23.190825419201218
183,random walk,12,5.465528991764509,3.158793942247332,2.306735049517177,2.4076971333027477,42.20515622537139
183,seasonal naive,1,2.829998044201056,6.2951291650734085,3.4651311208723525,3.6167943379491168,122.44288041020901
183,seasonal naive,3,3.5795949067012955,6.716171751092052,3.1365768443907562,3.2738597691157025,87.62379336608248
183,seasonal naive,6,4.112521660969634,5.739723829714088,1.6272021687444544,1.6984221910574753,39.567017584067855
183,seasonal naive,12,5.465528991764509,3.158793942247332,2.306735049517177,2.4076971333027477,42.20515622537139
183,ETS,1,2.829998044201056,3.3893635225309735,0.5593654783299176,0.5838480058320344,19.76557826519041
183,ETS,3,3.5795949067012955,3.7033293879776403,0.12373448127634479,0.12915014055130197,3.4566615637066556
183,ETS,6,4.112521660969634,2.9185658805259806,1.1939557804436531,1.246213305020067,29.032206487202966
183,ETS,12,5.465528991764509,2.94166407413528,2.5238649176292287,2.634330426587651,46.17787082334031
183,SARIMA,1,2.829998044201056,3.3896536653320117,0.5596556211309558,0.5841508477169116,19.775830668072196
183,SARIMA,3,3.5795949067012955,3.703725799148172,0.12413089244687647,0.12956390200132115,3.4677357545261125
183,SARIMA,6,4.112521660969634,2.9190061522279898,1.193515508741644,1.2457537633336373,29.02150084870901
183,SARIMA,12,5.465528991764509,3.097746156373788,2.3677828353907207,2.4714168825964418,43.3221164677474
186,random walk,1,4.299611093651792,3.5795949067012955,0.7200161869504962,0.7592225299226828,16.74607705830818
186,random walk,3,4.112521660969634,3.5795949067012955,0.5329267542683382,0.5619456978498597,12.958637016459798
186,random walk,6,4.857496787905976,3.5795949067012955,1.2779018812046807,1.3474862327058754,26.30782761166936
186,random walk,12,5.477019408661095,3.5795949067012955,1.897424501959799,2.0007431177575032,34.64337736249946
186,seasonal naive,1,4.299611093651792,6.532863377625906,2.2332522839741147,2.35485740421418,51.94079732633086
186,seasonal naive,3,4.112521660969634,5.739723829714088,1.6272021687444544,1.7158066299623065,39.567017584067855
186,seasonal naive,6,4.857496787905976,4.690524566627673,0.16697222127830358,0.17606419767121084,3.437412901518023
186,seasonal naive,12,5.477019408661095,3.5795949067012955,1.897424501959799,2.0007431177575032,34.64337736249946
186,ETS,1,4.299611093651792,2.9747256661905337,1.324885427461258,1.3970281284301038,30.814075938574998
186,ETS,3,4.112521660969634,2.796563225574503,1.3159584353951308,1.3876150435246795,31.99882076936853
186,ETS,6,4.857496787905976,4.174580115462554,0.6829166724434224,0.7201028715407519,14.059024684148513
186,ETS,12,5.477019408661095,3.3554975261290076,2.121521882532087,2.2370430556071454,38.73497105336553
186,SARIMA,1,4.299611093651792,2.9750584672927056,1.324552626359086,1.3966772056323509,30.806335678004377
186,SARIMA,3,4.112521660969634,2.7968095163909137,1.31571214457872,1.3873553416733586,31.992831966470586
186,SARIMA,6,4.857496787905976,4.174587357151768,0.6829094307542078,0.7200952355268595,14.058875601410413
186,SARIMA,12,5.477019408661095,3.5117052804988687,1.965314128162226,2.0723294719188097,35.88291334250839
189,random walk,1,4.792590946623032,4.112521660969634,0.6800692856533983,0.7249807506025129,14.190013152125793
189,random walk,3,4.857496787905976,4.112521660969634,0.7449751269363425,0.794172943992906,15.336605652342483
189,random walk,6,5.465528991764509,4.112521660969634,1.353007330794875,1.4423593168274549,24.755285953721852
189,random walk,12,5.162452797150532,4.112521660969634,1.0499311361808985,1.119268108775195,20.337835084137108
189,seasonal naive,1,4.792590946623032,5.264914738473905,0.47232379185087314,0.5035158392934548,9.855291159027106
189,seasonal naive,3,4.857496787905976,4.690524566627673,0.16697222127830358,0.17799899049375412,3.437412901518023
189,seasonal naive,6,5.465528991764509,3.158793942247332,2.306735049517177,2.459070778403608,42.20515622537139
189,seasonal naive,12,5.162452797150532,4.112521660969634,1.0499311361808985,1.119268108775195,20.337835084137108
189,ETS,1,4.792590946623032,4.680368107118481,0.11222283950455125,0.11963398455877369,2.3415901910766244
189,ETS,3,4.857496787905976,5.488915196024873,0.6314184081188969,0.6731169913407694,12.998843554379288
189,ETS,6,5.465528991764509,4.1343616270896515,1.3311673646748572,1.4190770493220033,24.355691218190735
189,ETS,12,5.162452797150532,3.9681122331914365,1.1943405639590958,1.2732142691934363,23.135137712413062
189,SARIMA,1,4.792590946623032,4.679976931881026,0.1126140147420065,0.12005099283021024,2.349752273795803
189,SARIMA,3,4.857496787905976,5.488576305038929,0.6310795171329531,0.672755720148929,12.991866895397491
189,SARIMA,6,5.465528991764509,4.28956070662216,1.175968285142349,1.253628693476623,21.51609271333671
189,SARIMA,12,5.162452797150532,4.123339489375153,1.039113307775379,1.1077358759236737,20.128286855212078
192,random walk,1,4.828673527879104,4.857496787905976,0.028823260026872077,0.030988798678723648,0.5969187989301091
192,random walk,3,5.465528991764509,4.857496787905976,0.6080322038585324,0.6537146574671305,11.124855522214206
192,random walk,6,5.477019408661095,4.857496787905976,0.6195226207551183,0.6660683681719897,11.311309574244618
192,random walk,12,6.0751701144394525,4.857496787905976,1.2176733265334763,1.309159114451932,20.043444110960987
192,seasonal naive,1,4.828673527879104,3.933386539606909,0.8952869882721952,0.9625513634953896,18.541054455289125
192,seasonal naive,3,5.465528991764509,3.158793942247332,2.306735049517177,2.4800438252994104,42.20515622537139
192,seasonal naive,6,5.477019408661095,3.5795949067012955,1.897424501959799,2.0399811070812657,34.64337736249946
192,seasonal naive,12,6.0751701144394525,4.857496787905976,1.2176733265334763,1.309159114451932,20.043444110960987
192,ETS,1,4.828673527879104,4.296469217820091,0.5322043100590133,0.5721896900278405,11.021749699710453
192,ETS,3,5.465528991764509,3.5013818463716766,1.964147145392832,2.1117167318069505,35.9369998467197
192,ETS,6,5.477019408661095,4.0373206622413,1.4396987464197943,1.5478656671458901,26.28617207642398
192,ETS,12,6.0751701144394525,4.673404320295923,1.4017657941435298,1.5070827501447295,23.073687941870393
192,SARIMA,1,4.828673527879104,4.312644044202325,0.5160294836767791,0.5547996224936667,10.68677517122253
192,SARIMA,3,5.465528991764509,3.6746124557224946,1.790916536042014,1.925471023543544,32.7674876254536
192,SARIMA,6,5.477019408661095,4.210757992340337,1.2662614163207575,1.3613977068664627,23.1195349484859
192,SARIMA,12,6.0751701144394525,4.846618913496845,1.2285512009426078,1.3208542613507472,20.22249875806094
195,random walk,1,5.988182478895287,5.465528991764509,0.5226534871307784,0.5683665814086483,8.728082168050408
195,random walk,3,5.477019408661095,5.465528991764509,0.01149041689658592,0.01249540877709399,0.20979324773645183
195,random walk,6,5.162452797150532,5.465528991764509,0.3030761946139764,0.32958429414627716,5.870778998333163
195,random walk,12,6.924446344157466,5.465528991764509,1.458917352392957,1.5865193451390076,21.069083070069933
195,seasonal naive,1,5.988182478895287,2.829998044201056,3.158184434694231,3.434410244652243,52.74028381441141
195,seasonal naive,3,5.477019408661095,3.5795949067012955,1.897424501959799,2.063379857236182,34.64337736249946
195,seasonal naive,6,5.162452797150532,4.112521660969634,1.0499311361808985,1.1417617700430984,20.337835084137108
195,seasonal naive,12,6.924446344157466,5.465528991764509,1.458917352392957,1.5865193451390076,21.069083070069933
195,ETS,1,5.988182478895287,5.6482788299351725,0.3399036489601146,0.36963280591189396,5.676240664977543
195,ETS,3,5.477019408661095,5.989546203345984,0.5125267946848897,0.5573541731722782,9.357768458413796
195,ETS,6,5.162452797150532,5.287188591742509,0.12473579459197648,0.135645621615825,2.4162118181656913
195,ETS,12,6.924446344157466,5.388480798068025,1.5359655460894404,1.6703064421990221,22.181781325887787
195,SARIMA,1,5.988182478895287,5.645719951539988,0.34246252735529925,0.37241549272356284,5.718972802887555
195,SARIMA,3,5.477019408661095,5.987012409435262,0.5099930007741671,0.5545987648214464,9.3115061810387
195,SARIMA,6,5.162452797150532,5.284645604486221,0.12219280733568905,0.13288021583740686,2.3669525347163387
195,SARIMA,12,6.924446344157466,5.532895547438967,1.3915507967184988,1.5132606758815563,20.096203040010938
198,random walk,1,5.174674052637887,5.477019408661095,0.3023453560232072,0.3319502431750458,5.8427903467481395
198,random walk,3,5.162452797150532,5.477019408661095,0.3145666115105623,0.34536817287071636,6.093355694878034
198,random walk,6,6.0751701144394525,5.477019408661095,0.5981507057783579,0.6567200993264488,9.845826446187482
198,random walk,12,6.43057954292763,5.477019408661095,0.9535601342665352,1.0469303137816652,14.82852560801092
198,seasonal naive,1,5.174674052637887,4.299611093651792,0.8750629589860957,0.9607468950395034,16.910494266590874
198,seasonal naive,3,5.162452797150532,4.112521660969634,1.0499311361808985,1.1527377187349606,20.337835084137108
198,seasonal naive,6,6.0751701144394525,4.857496787905976,1.2176733265334763,1.3369047971073467,20.043444110960987
198,seasonal naive,12,6.43057954292763,5.477019408661095,0.9535601342665352,1.0469303137816652,14.82852560801092
198,ETS,1,5.174674052637887,4.9590201594247665,0.2156538932131209,0.23677017314016907,4.1674874788139995
198,ETS,3,5.162452797150532,4.780283424838537,0.38216937231199566,0.41959042381747064,7.402864245517904
198,ETS,6,6.0751701144394525,6.118479077412493,0.04330896297304054,0.04754966631422765,0.7128847778287538
198,ETS,12,6.43057954292763,5.386687675071796,1.0438918678558338,1.1461071006382475,16.233247110735284
198,SARIMA,1,5.174674052637887,4.960361626188449,0.21431242644943804,0.23529735336786345,4.141563782943744
198,SARIMA,3,5.162452797150532,4.781560144551737,0.3808926525987957,0.41818869096191263,7.3781333711958235
198,SARIMA,6,6.0751701144394525,6.1197878230803955,0.044617708640942944,0.048986561024398564,0.7344273131528557
198,SARIMA,12,6.43057954292763,5.53507942030402,0.8955001226236101,0.9831852136844916,13.925651905021278
201,random walk,1,5.261568341996866,5.162452797150532,0.09911554484633367,0.10995995174230135,1.8837642771873115
201,random walk,3,6.0751701144394525,5.162452797150532,0.9127173172889202,1.0125793317188718,15.02373267078687
201,random walk,6,6.924446344157466,5.162452797150532,1.7619935470069334,1.954776374377118,25.445984551438166
201,random walk,12,5.499109611773257,5.162452797150532,0.33665681462272445,0.3734910315735505,6.1220240800794885
201,seasonal naive,1,5.261568341996866,4.792590946623032,0.46897739537383387,0.520289040871317,8.913262451245629
201,seasonal naive,3,6.0751701144394525,4.857496787905976,1.2176733265334763,1.3509011167834128,20.043444110960987
201,seasonal naive,6,6.924446344157466,5.465528991764509,1.458917352392957,1.6185400777834669,21.069083070069933
201,seasonal naive,12,5.499109611773257,5.162452797150532,0.33665681462272445,0.3734910315735505,6.1220240800794885
201,ETS,1,5.261568341996866,5.734103650442896,0.4725353084460302,0.5242362314994728,8.980883222105863
201,ETS,3,6.0751701144394525,6.4961722488848075,0.42100213444535495,0.46706472187374054,6.929882233992394
201,ETS,6,6.924446344157466,5.259231983707116,1.6652143604503493,1.847408406013326,24.04833942940986
201,ETS,12,5.499109611773257,5.084951722273876,0.41415788949938115,0.45947163599464286,7.531362688474048
201,SARIMA,1,5.261568341996866,5.733147461581191,0.47157911958432486,0.52317542432485,8.962710145191263
201,SARIMA,3,6.0751701144394525,6.495265994643228,0.42009588020377553,0.4660593127542646,6.914964886420092
201,SARIMA,6,6.924446344157466,5.405283211641677,1.5191631325157884,1.6853774551621061,21.939127794637177
201,SARIMA,12,5.499109611773257,5.231011701175849,0.2680979105974082,0.29743097671720364,4.875296721189681
204,random walk,1,6.723583594110707,6.0751701144394525,0.6484134796712544,0.7260968582571766,9.643867300753277
204,random walk,3,6.924446344157466,6.0751701144394525,0.8492762297180132,0.951024032540771,12.264897256870134
204,random walk,6,6.43057954292763,6.0751701144394525,0.35540942848817725,0.3979893655990641,5.526864664617322
204,random walk,12,4.948787285147267,6.0751701144394525,1.1263828292921856,1.2613294744559322,22.760784903258706
204,seasonal naive,1,6.723583594110707,4.828673527879104,1.8949100662316027,2.1219303560256653,28.183037210861546
204,seasonal naive,3,6.924446344157466,5.465528991764509,1.458917352392957,1.6337033995136516,21.069083070069933
204,seasonal naive,6,6.43057954292763,5.477019408661095,0.9535601342665352,1.0678017027055913,14.82852560801092
204,seasonal naive,12,4.948787285147267,6.0751701144394525,1.1263828292921856,1.2613294744559322,22.760784903258706
204,ETS,1,6.723583594110707,5.549818291484539,1.173765302626168,1.3143886197434456,17.45743599669509
204,ETS,3,6.924446344157466,4.838995406644812,2.085450937512654,2.3352990356479646,30.117222863200656
204,ETS,6,6.43057954292763,5.344276999887077,1.0863025430405528,1.2164473570451195,16.892762709626563
204,ETS,12,4.948787285147267,5.9779204423514845,1.0291331572042175,1.1524287751592197,20.79566362233717
204,SARIMA,1,6.723583594110707,5.548293911097458,1.1752896830132489,1.3160956289968766,17.480108138206294
204,SARIMA,3,6.924446344157466,4.98602928778862,1.9384170563688459,2.1706497146467942,27.993820155807754
204,SARIMA,6,6.43057954292763,5.491312762277567,0.9392667806500627,1.0517959294139234,14.606253983485379
204,SARIMA,12,4.948787285147267,6.1249554394204315,1.1761681542731646,1.3170793457792873,23.76679550974404
207,random walk,1,6.563651042721199,6.924446344157466,0.3607953014362666,0.4009941199710785,5.496869030482246
207,random walk,3,6.43057954292763,6.924446344157466,0.49386680122983595,0.5488920796743589,7.679973444586221
207,random walk,6,5.499109611773257,6.924446344157466,1.425336732384209,1.5841438244611434,25.91940937734084
207,random walk,12,4.002168144029071,6.924446344157466,2.922278200128395,3.2478703866329335,73.01737695574363
207,seasonal naive,1,6.563651042721199,5.988182478895287,0.575468563825912,0.6395856858550443,8.767506987807973
207,seasonal naive,3,6.43057954292763,5.477019408661095,0.9535601342665352,1.0598031774736334,14.82852560801092
207,seasonal naive,6,5.499109611773257,5.162452797150532,0.33665681462272445,0.3741661894556373,6.1220240800794885
207,seasonal naive,12,4.002168144029071,6.924446344157466,2.922278200128395,3.2478703866329335,73.01737695574363
207,ETS,1,6.563651042721199,7.1386057260225755,0.5749546833013763,0.6390145501781489,8.759677800649927
207,ETS,3,6.43057954292763,7.429723855162369,0.9991443122347397,1.1104662189716783,15.537391390074657
207,ETS,6,5.499109611773257,6.750024052366331,1.2509144405930739,1.3902878814327946,22.74758149782908
207,ETS,12,4.002168144029071,6.9447268267606574,2.942558682731587,3.2704104647372825,73.524114350909
207,SARIMA,1,6.563651042721199,7.156378654257372,0.5927276115361728,0.6587676891144115,9.030455880092555
207,SARIMA,3,6.43057954292763,7.447526645811351,1.0169471028837211,1.1302525475100467,15.814237209804247
207,SARIMA,6,5.499109611773257,6.767971660575748,1.2688620488024913,1.4102351627052263,23.07395448321189
207,SARIMA,12,4.002168144029071,7.10935629318948,3.107188149160409,3.4533824927796024,77.63762134272386
210,random walk,1,5.676255613850997,6.43057954292763,0.7543239290766328,0.8482986920870668,13.289111350728437
210,random walk,3,5.499109611773257,6.43057954292763,0.931469931154373,1.0475137985930323,16.93855909255115
210,random walk,6,4.948787285147267,6.43057954292763,1.4817922577803628,1.6663960743742001,29.94253283481485
210,random walk,12,3.8899590174238803,6.43057954292763,2.5406205255037495,2.8571346947889764,65.31226972119289
210,seasonal naive,1,5.676255613850997,5.174674052637887,0.5015815612131096,0.5640693155166282,8.836486503341536
210,seasonal naive,3,5.499109611773257,5.162452797150532,0.33665681462272445,0.37859800613277667,6.1220240800794885
210,seasonal naive,6,4.948787285147267,6.0751701144394525,1.1263828292921856,1.2667092266945958,22.760784903258706
210,seasonal naive,12,3.8899590174238803,6.43057954292763,2.5406205255037495,2.8571346947889764,65.31226972119289
210,ETS,1,5.676255613850997,5.919992990645761,0.2437373767947637,0.27410253072685614,4.2939816910289315
210,ETS,3,5.499109611773257,5.750780423128709,0.251670811355452,0.283024324007136,4.576573829636715
210,ETS,6,4.948787285147267,7.0634757379959074,2.1146884528486405,2.378139390220618,42.73144774671218
210,ETS,12,3.8899590174238803,6.395130306935845,2.5051712895119644,2.8172691418505624,64.40096870663204
210,SARIMA,1,5.676255613850997,5.922522245622462,0.2462666317714648,0.2769468839363807,4.338540201934066
210,SARIMA,3,5.499109611773257,5.753519599799448,0.2544099880261914,0.28610475125810236,4.626385105718119
210,SARIMA,6,4.948787285147267,7.066717262813728,2.117929977666461,2.381784748875342,42.79694914394436
210,SARIMA,12,3.8899590174238803,6.5446601983096615,2.654701180885781,2.985427682751687,68.24496528099294
213,random walk,1,5.316068280314868,5.499109611773257,0.18304133145838897,0.20773628271208222,3.443171189809239
213,random walk,3,4.948787285147267,5.499109611773257,0.5503223266259898,0.6245688529245452,11.120347166217172
213,random walk,6,4.002168144029071,5.499109611773257,1.4969414677441861,1.698900753557065,37.403262778389475
213,random walk,12,3.732887347916536,5.499109611773257,1.7662222638567209,2.0045114653261984,47.31517721375963
213,seasonal naive,1,5.316068280314868,5.261568341996866,0.05449993831800182,0.061852776659861795,1.0251925943053126
213,seasonal naive,3,4.948787285147267,6.0751701144394525,1.1263828292921856,1.2783483380695901,22.760784903258706
213,seasonal naive,6,4.002168144029071,6.924446344157466,2.922278200128395,3.3165362462588486,73.01737695574363
213,seasonal naive,12,3.732887347916536,5.499109611773257,1.7662222638567209,2.0045114653261984,47.31517721375963
213,ETS,1,5.316068280314868,6.046033214869274,0.7299649345544061,0.8284478746210021,13.731293430850567
213,ETS,3,4.948787285147267,6.811436130896497,1.8626488457492298,2.113947402649107,37.63849077408468
213,ETS,6,4.002168144029071,5.694088832547367,1.6919206885182962,1.9201855213578278,42.275102585145326
213,ETS,12,3.732887347916536,5.4501082167659725,1.7172208688494366,1.9488990658456269,46.00248303254803
213,SARIMA,1,5.316068280314868,6.045558731109694,0.7294904507948266,0.8279093760664026,13.722367966869289
213,SARIMA,3,4.948787285147267,6.810705692474183,1.8619184073269164,2.113118417406307,37.62373082623836
213,SARIMA,6,4.002168144029071,5.838872076961496,1.8367039329324255,2.084502141838833,45.89272281507332
213,SARIMA,12,3.732887347916536,5.595096945484732,1.8622095975681963,2.1134488934676616,49.88657368960156
216,random walk,1,4.272079227408679,4.948787285147267,0.6767080577385878,0.7723839555939034,15.840250653522162
216,random walk,3,4.002168144029071,4.948787285147267,0.9466191411181963,1.0804562296792104,23.65265793568618
216,random walk,6,3.8899590174238803,4.948787285147267,1.0588282677233867,1.20852996556863,27.21952244177097
216,random walk,12,2.7247087622872845,4.948787285147267,2.2240785228599824,2.538528317187027,81.62628438104912
216,seasonal naive,1,4.272079227408679,6.723583594110707,2.4515043667020278,2.7981086057061537,57.38433760717121
216,seasonal naive,3,4.002168144029071,6.924446344157466,2.922278200128395,3.3354424699830125,73.01737695574363
216,seasonal naive,6,3.8899590174238803,6.43057954292763,2.5406205255037495,2.8998243906084786,65.31226972119289
216,seasonal naive,12,2.7247087622872845,4.948787285147267,2.2240785228599824,2.538528317187027,81.62628438104912
216,ETS,1,4.272079227408679,4.490263362729731,0.21818413532105208,0.2490319474697458,5.10721182138273
216,ETS,3,4.002168144029071,3.8301295423119,0.17203860171717045,0.19636215970770024,4.298635027962003
216,ETS,6,3.8899590174238803,4.279832401768939,0.3898733843450586,0.4449953614968566,10.02255763103776
216,ETS,12,2.7247087622872845,4.795914123785807,2.0712053614985226,2.3640412902834367,76.01566046860098
216,SARIMA,1,4.272079227408679,4.5192867807525205,0.24720755334384137,0.28215882125370945,5.786586347879845
216,SARIMA,3,4.002168144029071,4.00601464034544,0.0038464963163695742,0.004390330521470746,0.09611031265910837
216,SARIMA,6,3.8899590174238803,4.4557897699405995,0.5658307525167192,0.645830339727337,14.545930946373819
216,SARIMA,12,2.7247087622872845,4.971908290057699,2.247199527770414,2.5649182692879435,82.47485231720617
219,random walk,1,3.6835573269540447,4.002168144029071,0.3186108170750259,0.3668879244098672,8.649541429520443
219,random walk,3,3.8899590174238803,4.002168144029071,0.11220912660519033,0.12921147479537107,2.8845837733144206
219,random walk,6,3.732887347916536,4.002168144029071,0.26928079611253475,0.3100832334449594,7.21374022344474
219,random walk,12,2.4258736331110478,4.002168144029071,1.5762945109180229,1.815140573941021,64.97842630395026
219,seasonal naive,1,3.6835573269540447,6.563651042721199,2.8800937157671544,3.3164963298621783,78.18783475127074
219,seasonal naive,3,3.8899590174238803,6.43057954292763,2.5406205255037495,2.925584887143622,65.31226972119289
219,seasonal naive,6,3.732887347916536,5.499109611773257,1.7662222638567209,2.033846893152714,47.31517721375963
219,seasonal naive,12,2.4258736331110478,4.002168144029071,1.5762945109180229,1.815140573941021,64.97842630395026
219,ETS,1,3.6835573269540447,4.180018156736514,0.4964608297824693,0.5716864388405221,13.477754944918848
219,ETS,3,3.8899590174238803,4.447678046254286,0.5577190288304061,0.6422267102227448,14.33740114824538
219,ETS,6,3.732887347916536,3.7541599957480565,0.021272647831520608,0.02449595930627436,0.5698711439388512
219,ETS,12,2.4258736331110478,3.855272585705548,1.4293989525945001,1.6459868490514642,58.92305902024153
219,SARIMA,1,3.6835573269540447,4.1793457962120195,0.4957884692579748,0.570912199724752,13.459501923048533
219,SARIMA,3,3.8899590174238803,4.446926039850844,0.5569670224269636,0.6413607569853913,14.318069160425608
219,SARIMA,6,3.732887347916536,3.753375779751333,0.020488431834797094,0.023592915957124184,0.5488628486534011
